post_id,category,commodity,target_roles,location_state,location_city,latitude,longitude,qty_min_mt,qty_max_mt,price_per_unit_inr,created_at,expires_at,is_active,vec_commodity_rice,vec_commodity_wheat,vec_co  mmodity_cotton,vec_commodity_sugar,vec_commodity_soybean,vec_commodity_maize,vec_commodity_spices,vec_commodity_pulses,vec_commodity_groundnut,vec_commodity_mustard,vec_role_trader,vec_role_exporter,vec_role_broker,vec_geo_x,vec_geo_y,vec_geo_z,vec_qty_min_norm,vec_qty_max_norm,recency_score
f609554c-df8e-4942-8d70-59aad8d2915f,knowledge,groundnut,exporter,Tamil Nadu,Chennai,13.0827,80.2707,,,,2026-03-07T18:21:23.730594+00:00,2026-06-05T18:21:23.730594+00:00,True,0,0,0,0,0,0,0,0,1,0,0,1,0,0.164607,0.960035,0.226357,0.0,0.0,0.524009
4054ab24-5423-4b9c-a237-f603fce40029,deal_req,cotton,broker|trader,Punjab,Chandigarh,30.7333,76.7794,25.0,200.0,73479.75,2026-03-07T12:37:48.896004+00:00,2026-03-14T12:37:48.896004+00:00,False,0,0,1,0,0,0,0,0,0,0,1,0,1,0.196581,0.836774,0.511043,0.005,0.04,0.075129
a3bc3bc8-a53f-46e5-bc3f-519f679732ce,discussion,groundnut,exporter,Kerala,Kochi,9.9312,76.2673,,,,2026-03-07T19:44:37.203475+00:00,2026-03-21T19:44:37.203475+00:00,False,0,0,0,0,0,0,0,0,1,0,0,1,0,0.233835,0.956858,0.172466,0.0,0.0,0.039551
6c25a788-1661-4408-a0f2-d169a01557b5,market_update,maize,trader,Maharashtra,Nagpur,21.1458,79.0882,,,,2026-03-28T15:18:55.611048+00:00,2026-03-30T15:18:55.611048+00:00,False,0,0,0,0,0,1,0,0,0,0,1,0,0,0.176551,0.915803,0.360742,0.0,0.0,0.019226
835daa96-f5b2-4136-a40f-46256b91a462,market_update,maize,trader,Odisha,Bhubaneswar,20.2961,85.8245,,,,2026-04-02T20:09:52.307191+00:00,2026-04-04T20:09:52.307191+00:00,True,0,0,0,0,0,1,0,0,0,0,1,0,0,0.068291,0.935423,0.346872,0.0,0.0,0.1156
50d92de0-3c4e-40f8-84f7-ae7c3b195a0b,deal_req,spices,trader,Haryana,Hisar,29.1492,75.7217,16.0,35.0,177313.33,2026-03-29T21:58:35.741184+00:00,2026-04-05T21:58:35.741184+00:00,True,0,0,0,0,0,0,1,0,0,0,1,0,0,0.215397,0.846376,0.487086,0.0032,0.007,0.153106
28c5b049-e18d-45eb-83fa-4f3b3302f767,deal_req,mustard,broker|exporter|trader,Uttar Pradesh,Agra,27.1767,78.0081,30.0,61.0,50906.31,2026-04-01T22:37:47.329019+00:00,2026-04-08T22:37:47.329019+00:00,True,0,0,0,0,0,0,0,0,0,1,1,1,1,0.184836,0.870188,0.456736,0.006,0.0122,0.237521
9d39cafc-45b7-47c1-bb75-aef9c1effb03,market_update,mustard,exporter,Madhya Pradesh,Indore,22.7196,75.8577,,,,2026-03-23T17:45:20.950871+00:00,2026-03-25T17:45:20.950871+00:00,False,0,0,0,0,0,0,0,0,0,1,0,1,0,0.225372,0.89445,0.386222,0.0,0.0,0.011796
50c21167-57c0-416f-bfc4-30aa45037d3b,discussion,rice,broker,Andhra Pradesh,Visakhapatnam,17.6868,83.2185,,,,2026-03-16T21:57:59.259157+00:00,2026-03-30T21:57:59.259157+00:00,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0.112502,0.946066,0.303814,0.0,0.0,0.048735
1b155558-bf95-4e55-a508-f5e0b4ff466c,market_update,mustard,exporter,Kerala,Kochi,9.9312,76.2673,,,,2026-04-03T09:16:30.759013+00:00,2026-04-05T09:16:30.759013+00:00,True,0,0,0,0,0,0,0,0,0,1,0,1,0,0.233835,0.956858,0.172466,0.0,0.0,0.646564
cb5e8c22-befb-465c-a5f1-ea85b70f9a34,deal_req,rice,broker|exporter,Rajasthan,Jaipur,26.9124,75.7873,176.0,468.0,36876.12,2026-04-01T03:46:06.371551+00:00,2026-04-08T03:46:06.371551+00:00,True,1,0,0,0,0,0,0,0,0,0,0,1,1,0.218932,0.864406,0.452628,0.0352,0.0936,0.200967
066c4274-c3af-4316-93ee-7f2ceac26fe7,discussion,wheat,trader,Gujarat,Rajkot,22.3039,70.8022,,,,2026-03-06T23:18:30.031579+00:00,2026-03-20T23:18:30.031579+00:00,False,0,1,0,0,0,0,0,0,0,0,1,0,0,0.304229,0.873733,0.379519,0.0,0.0,0.038934
5290a4a0-e003-4437-9b62-721a350df0bd,discussion,groundnut,exporter,Kerala,Kochi,9.9312,76.2673,,,,2026-03-17T02:28:28.908821+00:00,2026-03-31T02:28:28.908821+00:00,False,0,0,0,0,0,0,0,0,1,0,0,1,0,0.233835,0.956858,0.172466,0.0,0.0,0.048998
05bd1a55-3efc-4ce9-9b48-323f0349639c,deal_req,soybean,trader,Haryana,Gurugram,28.4595,77.0266,199.0,381.0,43712.76,2026-03-18T05:46:30.865910+00:00,2026-03-25T05:46:30.865910+00:00,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0.197369,0.856713,0.476537,0.0398,0.0762,0.092028
05d27ca0-9ae9-4f79-bfcf-48f67d6b941f,deal_req,rice,broker|trader,Tamil Nadu,Chennai,13.0827,80.2707,168.0,495.0,44953.69,2026-03-21T16:12:44.927124+00:00,2026-03-28T16:12:44.927124+00:00,False,1,0,0,0,0,0,0,0,0,0,1,0,1,0.164607,0.960035,0.226357,0.0336,0.099,0.10122
603d8861-3dd9-4ad2-801f-9f56d3afd4df,market_update,soybean,exporter,Rajasthan,Jodhpur,26.2389,73.0243,,,,2026-03-28T08:48:08.569828+00:00,2026-03-30T08:48:08.569828+00:00,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0.261881,0.857877,0.442115,0.0,0.0,0.018537
e0fe879c-3a2a-4819-87c3-f13c54cb07d2,deal_req,soybean,broker|trader,Punjab,Ludhiana,30.901,75.8573,53.0,415.0,42058.18,2026-04-01T18:38:33.981523+00:00,2026-04-08T18:38:33.981523+00:00,True,0,0,0,0,1,0,0,0,0,0,1,0,1,0.209655,0.832048,0.513556,0.0106,0.083,0.227841
75fa695a-5a4f-4f4a-a51c-a808a6f80945,discussion,pulses,trader,Uttar Pradesh,Kanpur,26.4499,80.3319,,,,2026-03-16T23:27:09.532549+00:00,2026-03-30T23:27:09.532549+00:00,False,0,0,0,0,0,0,0,1,0,0,1,0,0,0.150361,0.882608,0.445415,0.0,0.0,0.048821
89196fdf-b417-48b5-a9fa-d65cbb4497da,deal_req,wheat,trader,Rajasthan,Jaipur,26.9124,75.7873,256.0,542.0,25405.51,2026-03-10T09:47:16.880457+00:00,2026-03-17T09:47:16.880457+00:00,False,0,1,0,0,0,0,0,0,0,0,1,0,0,0.218932,0.864406,0.452628,0.0512,0.1084,0.078608
8c46545e-53ee-4f36-b64d-b9a679af8922,knowledge,sugar,broker|trader,Chhattisgarh,Raipur,21.2514,81.6296,,,,2026-03-11T23:33:37.371588+00:00,2026-06-09T23:33:37.371588+00:00,True,0,0,0,1,0,0,0,0,0,0,1,0,1,0.135673,0.922071,0.362461,0.0,0.0,0.533096
9b0b5c47-406c-4125-ba86-1d4451594822,knowledge,pulses,broker|exporter,Uttar Pradesh,Agra,27.1767,78.0081,,,,2026-04-01T12:50:39.062219+00:00,2026-06-30T12:50:39.062219+00:00,True,0,0,0,0,0,0,0,1,0,0,0,1,1,0.184836,0.870188,0.456736,0.0,0.0,0.681675
a9c73565-6812-480d-8f24-2f88843b3bf1,deal_req,spices,exporter|trader,Kerala,Kochi,9.9312,76.2673,10.0,26.0,205795.09,2026-03-12T00:51:06.752135+00:00,2026-03-19T00:51:06.752135+00:00,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0.233835,0.956858,0.172466,0.002,0.0052,0.080842
4346d7e4-f0bc-4053-9f86-580567ef16bc,deal_req,groundnut,broker|exporter|trader,Rajasthan,Jaipur,26.9124,75.7873,64.0,141.0,60696.11,2026-03-08T20:06:17.356602+00:00,2026-03-15T20:06:17.356602+00:00,False,0,0,0,0,0,0,0,0,1,0,1,1,1,0.218932,0.864406,0.452628,0.0128,0.0282,0.076644
2b743d49-a963-4d90-b324-7031a10f892f,deal_req,rice,exporter,Tamil Nadu,Chennai,13.0827,80.2707,129.0,470.0,37114.43,2026-04-02T10:55:23.506774+00:00,2026-04-09T10:55:23.506774+00:00,True,1,0,0,0,0,0,0,0,0,0,0,1,0,0.164607,0.960035,0.226357,0.0258,0.094,0.280131
5b95bc04-75ca-4fd8-9278-a9c9c651474b,deal_req,wheat,trader,Telangana,Warangal,17.9689,79.5941,192.0,545.0,25824.28,2026-03-13T17:46:37.423295+00:00,2026-03-20T17:46:37.423295+00:00,False,0,1,0,0,0,0,0,0,0,0,1,0,0,0.171811,0.935579,0.308501,0.0384,0.109,0.083441
5921a051-565e-49e4-af14-de58da201400,market_update,sugar,broker,Maharashtra,Nagpur,21.1458,79.0882,,,,2026-03-22T12:00:08.784777+00:00,2026-03-24T12:00:08.784777+00:00,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0.176551,0.915803,0.360742,0.0,0.0,0.010807
0f9a7762-9f35-45b8-8f7a-513657af8eab,market_update,mustard,broker|trader,Telangana,Warangal,17.9689,79.5941,,,,2026-03-31T03:04:23.721088+00:00,2026-04-02T03:04:23.721088+00:00,False,0,0,0,0,0,0,0,0,0,1,1,0,1,0.171811,0.935579,0.308501,0.0,0.0,0.03005
6c89163d-ab1a-4d7d-86c5-3ce62a0ed645,market_update,cotton,broker,Tamil Nadu,Chennai,13.0827,80.2707,,,,2026-04-03T04:01:25.161477+00:00,2026-04-05T04:01:25.161477+00:00,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0.164607,0.960035,0.226357,0.0,0.0,0.211396
5495f6f0-cdb7-4871-96a1-82c62623b5a4,market_update,sugar,broker|exporter|trader,Punjab,Chandigarh,30.7333,76.7794,,,,2026-03-07T22:52:54.434628+00:00,2026-03-09T22:52:54.434628+00:00,False,0,0,0,1,0,0,0,0,0,0,1,1,1,0.196581,0.836774,0.511043,0.0,0.0,0.005717
304cd471-1ee5-44c3-801e-d00e8ccec039,knowledge,spices,broker,Uttar Pradesh,Kanpur,26.4499,80.3319,,,,2026-03-05T17:14:24.958372+00:00,2026-06-03T17:14:24.958372+00:00,True,0,0,0,0,0,0,1,0,0,0,0,0,1,0.150361,0.882608,0.445415,0.0,0.0,0.520152
81dcf39e-83b3-4f7c-b67d-0ac6356dbb23,deal_req,sugar,exporter|trader,Maharashtra,Mumbai,19.076,72.8777,824.0,976.0,37857.16,2026-03-11T02:09:22.053733+00:00,2026-03-18T02:09:22.053733+00:00,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0.278245,0.903198,0.326822,0.1648,0.1952,0.079518
89360b0f-6346-49c8-98a7-0b5a950a80b7,knowledge,maize,exporter,Gujarat,Ahmedabad,23.0225,72.5714,,,,2026-03-29T14:54:07.626111+00:00,2026-06-27T14:54:07.626111+00:00,True,0,0,0,0,0,1,0,0,0,0,0,1,0,0.275661,0.878099,0.391093,0.0,0.0,0.621609
a06044b9-1b9b-4b96-be87-d4b69adf4943,market_update,rice,broker|exporter,Karnataka,Bengaluru,12.9716,77.5946,,,,2026-03-19T22:21:51.022360+00:00,2026-03-21T22:21:51.022360+00:00,False,1,0,0,0,0,0,0,0,0,0,0,1,1,0.209345,0.951729,0.224468,0.0,0.0,0.009249
5805c613-5006-455c-abc6-a15420bf3824,deal_req,maize,broker,Andhra Pradesh,Visakhapatnam,17.6868,83.2185,297.0,309.0,20638.3,2026-03-20T17:15:44.760220+00:00,2026-03-27T17:15:44.760220+00:00,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0.112502,0.946066,0.303814,0.0594,0.0618,0.098341
3b76086d-8ce5-42d7-869d-9e54319ea8c0,discussion,groundnut,exporter,Uttar Pradesh,Kanpur,26.4499,80.3319,,,,2026-03-27T07:54:42.667838+00:00,2026-04-10T07:54:42.667838+00:00,True,0,0,0,0,0,0,0,0,1,0,0,1,0,0.150361,0.882608,0.445415,0.0,0.0,0.076452
71785df4-fe18-4b94-9714-95449264249c,deal_req,mustard,broker,Haryana,Gurugram,28.4595,77.0266,25.0,407.0,56635.48,2026-03-20T16:52:43.965477+00:00,2026-03-27T16:52:43.965477+00:00,False,0,0,0,0,0,0,0,0,0,1,0,0,1,0.197369,0.856713,0.476537,0.005,0.0814,0.098295
dcd49640-0b7e-4c2f-9e1c-b141902a56b9,knowledge,maize,broker|exporter|trader,Tamil Nadu,Coimbatore,11.0168,76.9558,,,,2026-04-02T22:17:01.298514+00:00,2026-07-01T22:17:01.298514+00:00,True,0,0,0,0,0,1,0,0,0,0,1,1,1,0.221543,0.956243,0.191097,0.0,0.0,0.775468
79891985-62df-4381-b97b-fd8411906b58,deal_req,cotton,broker,Tamil Nadu,Chennai,13.0827,80.2707,62.0,101.0,59531.97,2026-03-22T09:24:19.438053+00:00,2026-03-29T09:24:19.438053+00:00,False,0,0,1,0,0,0,0,0,0,0,0,0,1,0.164607,0.960035,0.226357,0.0124,0.0202,0.103582
635041f4-fef9-4d45-8674-6ed54785a767,deal_req,pulses,broker|exporter|trader,Telangana,Warangal,17.9689,79.5941,122.0,169.0,96327.53,2026-03-15T12:09:44.974582+00:00,2026-03-22T12:09:44.974582+00:00,False,0,0,0,0,0,0,0,1,0,0,1,1,1,0.171811,0.935579,0.308501,0.0244,0.0338,0.086468
38fc30e1-6d23-4689-815a-fc6f8d2d98db,deal_req,sugar,exporter,Maharashtra,Nagpur,21.1458,79.0882,495.0,1527.0,38152.48,2026-04-01T14:50:30.756167+00:00,2026-04-08T14:50:30.756167+00:00,True,0,0,0,1,0,0,0,0,0,0,0,1,0,0.176551,0.915803,0.360742,0.099,0.3054,0.219784
bbcd41cb-d961-4908-b191-01bff9d11e11,deal_req,wheat,exporter,Uttar Pradesh,Kanpur,26.4499,80.3319,228.0,888.0,26477.42,2026-03-22T12:07:12.873650+00:00,2026-03-29T12:07:12.873650+00:00,False,0,1,0,0,0,0,0,0,0,0,0,1,0,0.150361,0.882608,0.445415,0.0456,0.1776,0.103973
188938f6-31e8-46ae-83bd-ab9251e534f6,deal_req,spices,trader,Gujarat,Ahmedabad,23.0225,72.5714,7.0,21.0,398841.83,2026-03-15T17:09:18.135096+00:00,2026-03-22T17:09:18.135096+00:00,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0.275661,0.878099,0.391093,0.0014,0.0042,0.086851
01fc98c2-5dd5-45dd-b8da-6aaf3300ef7c,market_update,wheat,broker,Haryana,Hisar,29.1492,75.7217,,,,2026-04-01T00:23:58.524497+00:00,2026-04-03T00:23:58.524497+00:00,False,0,1,0,0,0,0,0,0,0,0,0,0,1,0.215397,0.846376,0.487086,0.0,0.0,0.038519
8601d64f-d918-40ac-841b-8e46e7138b4e,deal_req,spices,broker,Odisha,Bhubaneswar,20.2961,85.8245,7.0,25.0,387354.67,2026-03-12T01:30:23.088548+00:00,2026-03-19T01:30:23.088548+00:00,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0.068291,0.935423,0.346872,0.0014,0.005,0.080882
02044917-88df-4d1d-8fa6-5d26e43dc02d,deal_req,pulses,broker,Rajasthan,Jaipur,26.9124,75.7873,69.0,272.0,61510.99,2026-04-02T07:59:54.228798+00:00,2026-04-09T07:59:54.228798+00:00,True,0,0,0,0,0,0,0,1,0,0,0,0,1,0.218932,0.864406,0.452628,0.0138,0.0544,0.267574
afc2709a-622d-431d-a8b8-7e2e98e38bd9,deal_req,pulses,broker|exporter|trader,Rajasthan,Jodhpur,26.2389,73.0243,31.0,93.0,73919.09,2026-03-26T22:31:37.274993+00:00,2026-04-02T22:31:37.274993+00:00,False,0,0,0,0,0,0,0,1,0,0,1,1,1,0.261881,0.857877,0.442115,0.0062,0.0186,0.125151
0cc49f0c-ec00-4be8-9e39-53442dcde0d7,knowledge,spices,broker|trader,Karnataka,Hubli,15.3647,75.124,,,,2026-03-07T01:51:52.388115+00:00,2026-06-05T01:51:52.388115+00:00,True,0,0,0,0,0,0,1,0,0,0,1,0,1,0.247552,0.93194,0.264962,0.0,0.0,0.522678
bef04443-54fc-4b8d-ad7f-55a1225a8fbc,knowledge,mustard,trader,Haryana,Gurugram,28.4595,77.0266,,,,2026-03-31T17:24:30.280606+00:00,2026-06-29T17:24:30.280606+00:00,True,0,0,0,0,0,0,0,0,0,1,1,0,0,0.197369,0.856713,0.476537,0.0,0.0,0.658135
3487c29d-d692-4e44-930d-523fff5885ef,deal_req,cotton,broker|exporter,Andhra Pradesh,Hyderabad,17.385,78.4867,53.0,83.0,60038.61,2026-03-15T22:01:05.039054+00:00,2026-03-22T22:01:05.039054+00:00,False,0,0,1,0,0,0,0,0,0,0,0,1,1,0.190478,0.935116,0.298791,0.0106,0.0166,0.087229
4c9087a8-6fad-4c22-8cc3-b340d2eb05de,deal_req,soybean,exporter,Tamil Nadu,Chennai,13.0827,80.2707,135.0,444.0,49123.6,2026-03-09T09:26:34.195262+00:00,2026-03-16T09:26:34.195262+00:00,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0.164607,0.960035,0.226357,0.027,0.0888,0.07732
4930c351-c9ad-4ea3-9e56-aac68fbf25ba,knowledge,cotton,exporter,Gujarat,Ahmedabad,23.0225,72.5714,,,,2026-03-07T18:37:13.668259+00:00,2026-06-05T18:37:13.668259+00:00,True,0,0,1,0,0,0,0,0,0,0,0,1,0,0.275661,0.878099,0.391093,0.0,0.0,0.52403
e19b143b-cb03-4c51-93e3-4de839755902,deal_req,pulses,exporter,Madhya Pradesh,Indore,22.7196,75.8577,167.0,368.0,67657.46,2026-03-09T07:58:31.593460+00:00,2026-03-16T07:58:31.593460+00:00,False,0,0,0,0,0,0,0,1,0,0,0,1,0,0.225372,0.89445,0.386222,0.0334,0.0736,0.077244
5914b187-c809-40bf-a14a-9eb11c6cbf70,market_update,maize,broker,Uttar Pradesh,Kanpur,26.4499,80.3319,,,,2026-03-23T22:48:56.536567+00:00,2026-03-25T22:48:56.536567+00:00,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0.150361,0.882608,0.445415,0.0,0.0,0.011985
e874fc31-94c0-4b39-8433-3a2c22f9b082,deal_req,cotton,broker|exporter,Uttar Pradesh,Lucknow,26.8467,80.9462,73.0,92.0,71807.61,2026-04-02T20:25:29.700469+00:00,2026-04-09T20:25:29.700469+00:00,True,0,0,1,0,0,0,0,0,0,0,0,1,1,0.140401,0.881102,0.451605,0.0146,0.0184,0.342417
344e565b-1fea-475a-8d24-ef42538fff71,discussion,wheat,broker|exporter,Punjab,Chandigarh,30.7333,76.7794,,,,2026-03-04T17:34:27.858848+00:00,2026-03-18T17:34:27.858848+00:00,False,0,1,0,0,0,0,0,0,0,0,0,1,1,0.196581,0.836774,0.511043,0.0,0.0,0.037439
141f0b2f-4611-4b6a-a9ae-c0c10e05743f,deal_req,sugar,broker|exporter|trader,Gujarat,Ahmedabad,23.0225,72.5714,803.0,842.0,35790.68,2026-03-23T04:39:19.849741+00:00,2026-03-30T04:39:19.849741+00:00,False,0,0,0,1,0,0,0,0,0,0,1,1,1,0.275661,0.878099,0.391093,0.1606,0.1684,0.106471
20f670c6-e30e-4318-ac2a-03bc7d2c744c,deal_req,wheat,exporter|trader,Bihar,Patna,25.5941,85.1376,148.0,983.0,27224.85,2026-03-12T16:25:57.112361+00:00,2026-03-19T16:25:57.112361+00:00,False,0,1,0,0,0,0,0,0,0,0,1,1,0,0.076446,0.898631,0.431993,0.0296,0.1966,0.081798
cb4d9ea3-e509-43dd-8310-71433c66ace1,market_update,soybean,broker,Uttar Pradesh,Agra,27.1767,78.0081,,,,2026-03-06T09:49:19.668225+00:00,2026-03-08T09:49:19.668225+00:00,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0.184836,0.870188,0.456736,0.0,0.0,0.005464
ccdbcc0c-4d2c-4790-bf7d-9c38de58348b,discussion,groundnut,exporter|trader,Gujarat,Rajkot,22.3039,70.8022,,,,2026-03-30T23:36:39.528300+00:00,2026-04-13T23:36:39.528300+00:00,True,0,0,0,0,0,0,0,0,1,0,1,1,0,0.304229,0.873733,0.379519,0.0,0.0,0.109508
da76fa00-37aa-4f6b-bed7-28df44c68467,market_update,rice,broker,Madhya Pradesh,Bhopal,23.2599,77.4126,,,,2026-04-02T02:54:22.370142+00:00,2026-04-04T02:54:22.370142+00:00,True,1,0,0,0,0,0,0,0,0,0,0,0,1,0.200216,0.896641,0.394903,0.0,0.0,0.062354
fb422afa-e594-4ea4-9b64-83303c0b8a4a,deal_req,sugar,broker|exporter,Punjab,Chandigarh,30.7333,76.7794,575.0,887.0,40112.49,2026-04-01T20:57:07.110486+00:00,2026-04-08T20:57:07.110486+00:00,True,0,0,0,1,0,0,0,0,0,0,0,1,1,0.196581,0.836774,0.511043,0.115,0.1774,0.233274
2790671a-bbd0-48a5-af5d-b1ddb09030a9,market_update,maize,broker,Punjab,Ludhiana,30.901,75.8573,,,,2026-03-05T18:17:38.400786+00:00,2026-03-07T18:17:38.400786+00:00,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0.209655,0.832048,0.513556,0.0,0.0,0.005365
2032c2a1-71b7-4656-acd6-2a38dfda3d1e,discussion,wheat,exporter,Andhra Pradesh,Visakhapatnam,17.6868,83.2185,,,,2026-03-14T23:16:47.917877+00:00,2026-03-28T23:16:47.917877+00:00,False,0,1,0,0,0,0,0,0,0,0,0,1,0,0.112502,0.946066,0.303814,0.0,0.0,0.046239
cdb1eac3-17de-47ad-b980-6d9598f891a9,market_update,cotton,broker|exporter|trader,Odisha,Bhubaneswar,20.2961,85.8245,,,,2026-03-25T04:08:10.805095+00:00,2026-03-27T04:08:10.805095+00:00,False,0,0,1,0,0,0,0,0,0,0,1,1,1,0.068291,0.935423,0.346872,0.0,0.0,0.01323
d591607c-9872-487a-ab09-dc9d1c993709,deal_req,wheat,exporter|trader,Rajasthan,Jodhpur,26.2389,73.0243,73.0,414.0,23496.5,2026-03-31T11:43:37.377917+00:00,2026-04-07T11:43:37.377917+00:00,True,0,1,0,0,0,0,0,0,0,0,1,1,0,0.261881,0.857877,0.442115,0.0146,0.0828,0.181481
d56a93ee-daad-455c-93a2-dbb84268b490,knowledge,cotton,trader,Rajasthan,Jaipur,26.9124,75.7873,,,,2026-03-09T23:50:27.945205+00:00,2026-06-07T23:50:27.945205+00:00,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0.218932,0.864406,0.452628,0.0,0.0,0.528597
4fdc0956-94bc-4f51-8755-9a33fa013318,market_update,rice,exporter,Gujarat,Ahmedabad,23.0225,72.5714,,,,2026-04-01T01:22:22.746563+00:00,2026-04-03T01:22:22.746563+00:00,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0.275661,0.878099,0.391093,0.0,0.0,0.039039
f669eb61-6821-42a1-8bde-d22bb2077fc7,deal_req,groundnut,exporter|trader,Uttar Pradesh,Lucknow,26.8467,80.9462,97.0,178.0,50994.71,2026-03-31T20:44:36.899116+00:00,2026-04-07T20:44:36.899116+00:00,True,0,0,0,0,0,0,0,0,1,0,1,1,0,0.140401,0.881102,0.451605,0.0194,0.0356,0.191569
c5597711-d6f2-448a-91f6-93efeef821e7,market_update,rice,exporter,Gujarat,Surat,21.1702,72.8311,,,,2026-04-03T00:11:00.066962+00:00,2026-04-05T00:11:00.066962+00:00,True,1,0,0,0,0,0,0,0,0,0,0,1,0,0.275268,0.890958,0.36114,0.0,0.0,0.148842
de18bfc2-6cfd-4f94-bcf6-6464e63869a0,market_update,soybean,trader,Gujarat,Surat,21.1702,72.8311,,,,2026-03-23T23:52:58.011944+00:00,2026-03-25T23:52:58.011944+00:00,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0.275268,0.890958,0.36114,0.0,0.0,0.012025
c24c001d-ef8c-44fc-9980-ebbeef225a79,market_update,mustard,broker,Odisha,Bhubaneswar,20.2961,85.8245,,,,2026-03-14T01:40:24.723482+00:00,2026-03-16T01:40:24.723482+00:00,False,0,0,0,0,0,0,0,0,0,1,0,0,1,0.068291,0.935423,0.346872,0.0,0.0,0.007052
a76a9308-4294-4f67-96c2-5e524c1b1f30,market_update,sugar,trader,Rajasthan,Jaipur,26.9124,75.7873,,,,2026-03-07T01:47:38.051856+00:00,2026-03-09T01:47:38.051856+00:00,False,0,0,0,1,0,0,0,0,0,0,1,0,0,0.218932,0.864406,0.452628,0.0,0.0,0.00557
e0b8a5d1-4d5c-4bec-9c4f-092f10e21ebc,deal_req,rice,trader,Gujarat,Rajkot,22.3039,70.8022,63.0,341.0,38439.69,2026-03-31T14:57:09.580243+00:00,2026-04-07T14:57:09.580243+00:00,True,1,0,0,0,0,0,0,0,0,0,1,0,0,0.304229,0.873733,0.379519,0.0126,0.0682,0.184874
e908acbc-1c0d-4b23-975f-aa18e011ac03,market_update,soybean,broker,Haryana,Gurugram,28.4595,77.0266,,,,2026-03-23T18:02:30.825837+00:00,2026-03-25T18:02:30.825837+00:00,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0.197369,0.856713,0.476537,0.0,0.0,0.011806
847396cb-6d26-46eb-b43e-28873ab1ce89,market_update,mustard,broker|exporter,Gujarat,Ahmedabad,23.0225,72.5714,,,,2026-03-31T20:52:29.893652+00:00,2026-04-02T20:52:29.893652+00:00,False,0,0,0,0,0,0,0,0,0,1,0,1,1,0.275661,0.878099,0.391093,0.0,0.0,0.036761
db1cbf1a-6bfb-4e12-a624-55db9b8288dc,deal_req,wheat,trader,West Bengal,Kolkata,22.5726,88.3639,215.0,731.0,22000.78,2026-03-11T22:55:57.747786+00:00,2026-03-18T22:55:57.747786+00:00,False,0,1,0,0,0,0,0,0,0,0,1,0,0,0.026364,0.923017,0.383854,0.043,0.1462,0.080727
58ad8729-cf26-405c-ab5e-0b541410a2fe,knowledge,wheat,exporter,Gujarat,Ahmedabad,23.0225,72.5714,,,,2026-03-14T14:55:29.686166+00:00,2026-06-12T14:55:29.686166+00:00,True,0,1,0,0,0,0,0,0,0,0,0,1,0,0.275661,0.878099,0.391093,0.0,0.0,0.539799
13b78511-28e4-47e7-af12-ad3dfa3f37e7,market_update,sugar,broker|exporter,Kerala,Kochi,9.9312,76.2673,,,,2026-03-31T22:42:59.464529+00:00,2026-04-02T22:42:59.464529+00:00,False,0,0,0,1,0,0,0,0,0,0,0,1,1,0.233835,0.956858,0.172466,0.0,0.0,0.037657
6e6362b4-9932-4e2e-859b-770eeb786810,market_update,rice,broker,Tamil Nadu,Coimbatore,11.0168,76.9558,,,,2026-04-01T02:17:21.999049+00:00,2026-04-03T02:17:21.999049+00:00,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0.221543,0.956243,0.191097,0.0,0.0,0.039543
656197ae-b015-4d83-b9e3-b83317a020ae,discussion,soybean,trader,Haryana,Hisar,29.1492,75.7217,,,,2026-03-14T21:23:06.010917+00:00,2026-03-28T21:23:06.010917+00:00,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0.215397,0.846376,0.487086,0.0,0.0,0.046145
708e5090-418d-4ba6-b7ff-5c1d1cdff2e0,deal_req,wheat,broker|exporter,Karnataka,Hubli,15.3647,75.124,255.0,679.0,29225.04,2026-03-06T10:42:14.994424+00:00,2026-03-13T10:42:14.994424+00:00,False,0,1,0,0,0,0,0,0,0,0,0,1,1,0.247552,0.93194,0.264962,0.051,0.1358,0.073956
917d0019-05e0-4a7a-aeee-895a1f06cacd,knowledge,maize,broker|exporter|trader,Bihar,Patna,25.5941,85.1376,,,,2026-03-14T09:47:51.959898+00:00,2026-06-12T09:47:51.959898+00:00,True,0,0,0,0,0,1,0,0,0,0,1,1,1,0.076446,0.898631,0.431993,0.0,0.0,0.539222
